Serial_Num,year,name,max_wind_kt,track,saffir
2008287N15291,2008,OMAR,115,"{""coordinates"": [[15.4, -69.0], [15.2, -69.6], [14.8, -69.8], [14.5, -69.6], [14.3, -69.3], [14.2, -69.1], [13.9, -68.8], [14.1, -68.3], [14.4, -68.0], [14.9, -67.4], [15.6, -66.5], [16.7, -65.2], [18.2, -63.9], [19.6, -62.1], [21.1, -60.4], [22.8, -58.8], [25.1, -57.1], [27.9, -55.7], [30.1, -54.4], [31.3, -53.2], [32.4, -52.1], [33.0, -51.3], [33.5, -50.5], [34.0, -49.7], [34.5, -49.0], [35.1, -48.3], [35.7, -47.5], [36.4, -46.8], [37.0, -46.2], [37.6, -45.3], [37.9, -44.3], [38.3, -43.3]], ""type"": ""LineString""}",4
2008311N14278,2008,PALOMA,125,"{""coordinates"": [[13.7, -81.7], [14.2, -82.0], [14.8, -82.1], [15.4, -82.0], [16.1, -81.9], [16.8, -81.8], [17.4, -81.7], [18.0, -81.6], [18.6, -81.4], [19.0, -81.0], [19.4, -80.4], [19.8, -79.6], [20.2, -78.8], [20.7, -78.0], [20.7, -78.0], [21.0, -77.7], [21.3, -77.8], [21.6, -77.9], [21.8, -77.9], [22.1, -77.8], [22.4, -77.7], [22.5, -77.6], [22.4, -77.5], [22.1, -77.6], [21.8, -77.9], [21.3, -78.3], [20.9, -78.8], [20.8, -79.7], [21.0, -80.7], [21.4, -81.7], [22.1, -82.8], [22.8, -83.8], [23.8, -84.7], [25.0, -85.5], [26.8, -85.9], [28.9, -85.6]], ""type"": ""LineString""}",4
2009227N12328,2009,BILL,115,"{""coordinates"": [[11.8, -32.0], [11.5, -33.3], [11.2, -34.5], [11.2, -35.5], [11.5, -36.5], [12.0, -37.8], [12.6, -39.4], [13.1, -41.3], [13.5, -43.2], [13.9, -44.6], [14.4, -46.0], [14.8, -47.5], [15.3, -49.0], [15.7, -50.3], [16.2, -51.7], [16.9, -52.9], [17.6, -54.2], [18.3, -55.6], [19.3, -56.9], [20.2, -58.2], [21.1, -59.6], [22.1, -61.0], [23.1, -62.4], [24.1, -63.7], [25.5, -64.9], [27.1, -66.0], [28.6, -66.9], [30.4, -67.6], [32.3, -68.4], [34.1, -68.8], [36.0, -68.9], [38.1, -68.4], [40.1, -67.3], [42.4, -65.4], [44.4, -62.5], [46.3, -57.9], [46.8, -56.4], [46.9, -56.0], [48.0, -53.0], [49.2, -47.2], [50.0, -41.2], [50.3, -35.4], [50.7, -29.6], [51.2, -23.8], [52.0, -18.0], [53.0, -13.0]], ""type"": ""LineString""}",4
2009251N12336,2009,FRED,105,"{""coordinates"": [[11.8, -24.0], [11.7, -25.4], [11.7, -26.8], [11.8, -28.0], [11.9, -29.2], [12.4, -30.3], [13.0, -31.3], [13.6, -32.1], [14.2, -32.8], [14.8, -33.5], [15.4, -34.2], [16.1, -34.6], [16.7, -34.9], [17.2, -35.1], [17.5, -34.8], [17.6, -34.5], [17.6, -34.2], [17.6, -33.9], [17.6, -33.6], [17.5, -33.6], [17.5, -33.8], [17.5, -34.0], [17.5, -34.3], [17.9, -34.7], [18.5, -35.4], [19.0, -36.3], [19.2, -37.5], [19.2, -38.8], [19.1, -40.2], [19.1, -41.6], [19.3, -43.1], [19.8, -44.7], [20.4, -46.4], [21.1, -48.3], [21.8, -50.2], [22.3, -52.1], [22.8, -54.1], [23.3, -56.0], [23.8, -57.9], [24.2, -59.9], [24.6, -61.6], [24.9, -63.2], [25.3, -64.7], [25.6, -66.0], [25.9, -67.1], [26.2, -68.1], [26.4, -69.0], [26.6, -69.8]], ""type"": ""LineString""}",3
2010234N11329,2010,DANIELLE,115,"{""coordinates"": [[10.7, -31.1], [11.0, -31.7], [11.4, -32.4], [11.8, -33.1], [12.4, -33.9], [13.2, -34.8], [13.8, -35.9], [14.2, -37.4], [14.7, -39.1], [15.2, -40.9], [15.4, -42.6], [15.6, -44.2], [16.2, -45.8], [17.0, -47.5], [17.7, -49.0], [18.4, -50.4], [19.4, -51.6], [20.7, -52.6], [22.0, -53.6], [23.1, -54.6], [24.0, -55.4], [24.8, -56.4], [25.6, -57.3], [26.2, -58.3], [26.5, -59.3], [27.1, -60.1], [27.7, -60.5], [28.3, -61.0], [28.9, -60.8], [29.6, -60.2], [30.9, -59.2], [32.4, -57.9], [34.7, -56.2], [37.3, -55.0], [38.7, -53.8], [40.0, -52.8], [40.6, -51.6], [41.0, -50.2], [41.1, -48.0], [41.2, -44.8], [41.3, -41.0], [42.1, -35.9], [43.5, -30.4], [44.8, -26.3], [46.2, -24.0], [47.9, -22.0], [49.5, -20.7], [51.1, -19.9], [53.0, -20.3], [55.0, -21.5], [57.5, -23.0]], ""type"": ""LineString""}",4
2010236N12341,2010,EARL,125,"{""coordinates"": [[12.4, -19.3], [12.8, -20.9], [13.2, -22.6], [13.6, -24.3], [13.9, -26.0], [14.1, -27.8], [14.3, -29.7], [14.5, -31.5], [14.7, -33.0], [14.9, -34.5], [15.1, -36.0], [15.3, -37.7], [15.5, -39.4], [15.7, -41.2], [15.8, -43.1], [15.9, -45.0], [16.0, -47.0], [16.1, -49.0], [16.2, -51.0], [16.3, -53.0], [16.5, -54.8], [16.7, -56.5], [17.0, -58.0], [17.3, -59.3], [17.7, -60.6], [18.1, -61.9], [18.5, -63.1], [19.0, -64.2], [19.6, -65.3], [20.2, -66.4], [20.9, -67.5], [21.6, -68.4], [22.5, -69.4], [23.6, -70.5], [24.7, -71.6], [25.9, -72.7], [27.2, -73.5], [28.6, -74.3], [30.1, -74.8], [31.7, -75.1], [33.0, -74.9], [34.5, -74.2], [36.1, -73.4], [37.6, -72.2], [39.1, -70.6], [40.7, -68.4], [43.0, -65.7], [44.3, -64.5], [45.5, -63.2], [46.0, -62.7], [48.4, -60.2], [50.6, -57.5], [52.4, -55.4], [54.0, -54.1], [55.7, -53.5]], ""type"": ""LineString""}",4
2010251N14337,2010,IGOR,135,"{""coordinates"": [[14.0, -22.7], [13.8, -23.3], [13.8, -23.7], [13.8, -24.1], [13.9, -24.8], [14.2, -25.5], [14.7, -26.4], [15.4, -27.5], [15.9, -28.7], [16.3, -30.4], [16.6, -32.5], [16.9, -34.8], [17.1, -37.0], [17.3, -38.7], [17.4, -40.4], [17.6, -42.0], [17.7, -43.5], [17.7, -44.9], [17.7, -46.1], [17.7, -47.3], [17.6, -48.3], [17.6, -49.3], [17.6, -50.2], [17.7, -50.9], [17.9, -51.5], [18.2, -52.1], [18.6, -52.8], [18.9, -53.5], [19.2, -54.1], [19.5, -54.7], [19.8, -55.3], [20.1, -56.0], [20.4, -56.5], [20.8, -57.1], [21.4, -57.8], [21.8, -58.4], [22.2, -59.1], [22.8, -59.9], [23.5, -60.7], [24.2, -61.6], [24.9, -62.5], [25.7, -63.3], [26.6, -64.0], [27.5, -64.6], [28.4, -65.2], [29.6, -65.6], [30.8, -65.9], [31.9, -65.7], [33.2, -65.2], [35.1, -64.2], [37.2, -62.6], [39.0, -60.4], [41.5, -57.0], [44.8, -54.4], [46.6, -53.2], [48.5, -52.1], [51.5, -50.5], [53.5, -49.5], [55.5, -49.4], [57.0, -50.0], [58.5, -51.0]], ""type"": ""LineString""}",4
2010255N13340,2010,JULIA,120,"{""coordinates"": [[12.9, -20.5], [13.0, -21.3], [13.1, -22.1], [13.5, -23.1], [14.0, -24.2], [14.5, -25.4], [15.0, -26.5], [15.3, -27.5], [15.6, -28.4], [15.9, -29.2], [16.1, -29.9], [16.4, -30.6], [16.9, -31.4], [17.7, -32.2], [18.8, -33.0], [19.9, -34.1], [20.9, -35.8], [21.8, -37.7], [22.7, -40.0], [23.1, -42.0], [23.5, -44.0], [23.9, -45.8], [24.6, -47.4], [25.6, -48.7], [26.9, -49.8], [28.3, -50.7], [29.8, -51.4], [31.4, -51.8], [32.8, -52.0], [33.9, -51.4], [34.6, -50.2], [34.9, -49.2], [34.9, -48.0], [34.7, -46.9], [34.6, -46.0], [34.4, -45.1], [34.4, -44.1], [34.5, -43.0], [34.5, -41.9], [34.3, -40.9], [33.9, -39.9], [33.6, -38.8], [33.2, -38.0], [33.0, -37.8], [32.7, -37.7], [32.4, -37.8], [32.0, -38.6], [31.5, -40.0], [31.2, -41.6], [30.9, -43.1], [30.6, -44.3]], ""type"": ""LineString""}",4
2010257N16282,2010,KARL,110,"{""coordinates"": [[16.3, -78.5], [16.6, -79.8], [17.0, -81.1], [17.6, -82.3], [18.1, -83.6], [18.3, -85.0], [18.3, -86.2], [18.5, -87.6], [18.5, -87.8], [18.8, -88.8], [19.2, -90.1], [19.4, -91.1], [19.6, -92.2], [19.6, -93.3], [19.7, -94.1], [19.7, -94.9], [19.6, -95.6], [19.4, -96.0], [19.3, -96.2], [19.2, -96.4], [18.7, -97.1], [18.6, -97.4]], ""type"": ""LineString""}",3
2011233N15301,2011,IRENE,105,"{""coordinates"": [[15.0, -59.0], [16.0, -60.6], [16.8, -62.2], [17.5, -63.7], [17.8, -64.6], [17.9, -65.0], [18.1, -65.8], [18.2, -65.9], [18.9, -67.0], [19.3, -68.0], [19.7, -68.8], [20.1, -69.7], [20.4, -70.6], [20.7, -71.2], [21.0, -71.9], [21.3, -72.5], [21.9, -73.3], [22.4, -74.0], [22.7, -74.3], [23.5, -75.1], [24.1, -75.9], [24.7, -76.2], [25.4, -76.6], [26.5, -77.2], [27.7, -77.3], [28.8, -77.3], [30.0, -77.4], [31.1, -77.5], [32.1, -77.1], [33.4, -76.8], [34.7, -76.6], [35.5, -76.3], [36.7, -75.7], [38.1, -75.0], [39.4, -74.4], [40.3, -74.1], [40.6, -74.0], [42.5, -73.1], [44.2, -72.1], [46.5, -69.5], [49.1, -66.7], [51.3, -63.8], [53.0, -60.0]], ""type"": ""LineString""}",3
2011240N10341,2011,KATIA,120,"{""coordinates"": [[9.5, -19.0], [9.4, -20.3], [9.3, -21.6], [9.3, -22.9], [9.3, -24.2], [9.5, -25.6], [9.9, -27.0], [10.6, -28.2], [11.0, -29.6], [11.5, -31.1], [12.0, -32.9], [12.6, -34.6], [13.1, -36.4], [13.6, -38.2], [14.0, -40.0], [14.4, -41.8], [14.8, -43.5], [15.1, -45.2], [15.3, -46.9], [15.7, -48.5], [16.2, -50.0], [16.8, -51.2], [17.4, -52.1], [18.0, -53.0], [18.4, -53.9], [18.8, -54.7], [19.4, -55.4], [19.9, -56.2], [20.4, -57.1], [21.1, -57.9], [21.7, -58.8], [22.3, -59.7], [23.0, -60.6], [23.6, -61.6], [24.2, -62.6], [24.8, -63.4], [25.6, -64.0], [26.2, -64.8], [26.7, -65.6], [27.3, -66.2], [27.7, -66.9], [28.2, -67.6], [28.8, -68.4], [29.4, -69.3], [30.3, -69.9], [31.5, -70.1], [32.8, -70.2], [34.1, -70.0], [35.6, -69.4], [37.1, -68.4], [38.5, -67.1], [39.8, -64.6], [41.0, -60.5], [42.2, -56.1], [43.5, -50.6], [45.4, -43.7], [47.3, -37.2], [49.1, -31.3], [51.1, -26.0], [52.8, -21.1], [54.7, -16.3], [56.2, -11.6], [58.0, -7.0], [59.5, 0.0]], ""type"": ""LineString""}",4
2011263N12323,2011,OPHELIA,120,"{""coordinates"": [[11.6, -37.0], [11.9, -37.7], [12.2, -38.6], [12.5, -39.7], [12.7, -41.1], [12.9, -42.6], [13.1, -44.1], [13.3, -45.2], [13.5, -46.3], [13.7, -47.3], [13.9, -48.3], [14.1, -49.4], [14.4, -50.5], [14.7, -51.7], [15.2, -52.9], [15.8, -54.0], [16.5, -54.8], [17.2, -55.9], [17.6, -57.0], [17.9, -58.0], [18.2, -59.0], [18.4, -59.8], [18.6, -60.5], [18.5, -60.8], [18.3, -60.7], [18.0, -60.5], [17.8, -60.2], [17.6, -59.9], [17.6, -59.5], [17.8, -59.3], [18.0, -59.4], [18.1, -59.5], [18.2, -59.6], [18.4, -59.8], [18.7, -60.1], [19.1, -60.5], [19.6, -60.9], [20.2, -61.4], [21.0, -61.9], [21.6, -62.3], [22.4, -62.7], [23.4, -63.0], [24.6, -63.3], [25.9, -63.3], [27.3, -63.2], [28.9, -63.1], [30.7, -62.9], [32.8, -62.5], [35.0, -62.1], [37.4, -61.6], [40.1, -60.8], [42.8, -59.6], [45.4, -57.6], [46.9, -55.4], [47.4, -54.0], [48.9, -49.2], [49.9, -43.6], [50.6, -37.8], [51.3, -31.9]], ""type"": ""LineString""}",4
2011295N13279,2011,RINA,100,"{""coordinates"": [[12.7, -81.0], [12.7, -81.2], [12.9, -81.4], [13.2, -81.4], [13.6, -81.4], [14.2, -81.4], [14.8, -81.5], [15.5, -81.7], [16.0, -81.9], [16.5, -82.2], [16.9, -82.6], [17.1, -83.0], [17.2, -83.2], [17.3, -83.5], [17.3, -83.8], [17.3, -84.2], [17.4, -84.6], [17.5, -85.0], [17.7, -85.4], [18.0, -85.8], [18.3, -86.3], [18.6, -86.7], [19.0, -86.9], [19.5, -87.1], [20.2, -87.2], [20.5, -87.2], [20.9, -87.1], [21.4, -86.9], [21.7, -86.4], [21.8, -85.3], [21.5, -84.2]], ""type"": ""LineString""}",3
2012246N29323,2012,MICHAEL,100,"{""coordinates"": [[28.9, -36.7], [28.1, -37.9], [27.2, -39.2], [26.4, -40.1], [25.8, -40.7], [25.4, -41.2], [25.3, -41.7], [25.5, -42.1], [25.8, -42.5], [26.2, -43.0], [26.7, -43.5], [27.1, -43.7], [27.4, -43.8], [27.8, -43.8], [28.2, -43.5], [28.6, -43.1], [29.0, -42.6], [29.4, -42.0], [29.9, -41.4], [30.3, -41.0], [30.6, -40.8], [30.9, -40.8], [31.1, -41.0], [31.3, -41.2], [31.6, -41.5], [32.0, -41.7], [32.4, -41.9], [32.9, -42.1], [33.3, -42.3], [33.6, -42.6], [33.7, -42.9], [33.7, -43.5], [33.6, -44.1], [33.4, -44.9], [33.6, -45.8], [33.9, -46.9], [34.8, -47.8], [36.4, -47.8], [38.2, -47.6], [40.2, -46.6], [42.5, -45.0], [45.0, -42.6]], ""type"": ""LineString""}",3
2012296N14283,2012,SANDY,100,"{""coordinates"": [[14.3, -77.4], [13.9, -77.8], [13.5, -78.2], [13.1, -78.6], [12.7, -78.7], [12.6, -78.4], [12.9, -78.1], [13.4, -77.9], [14.0, -77.6], [14.7, -77.3], [15.6, -77.1], [16.6, -76.9], [17.7, -76.7], [17.9, -76.6], [18.9, -76.4], [20.0, -76.0], [20.1, -76.0], [20.9, -75.7], [21.7, -75.5], [23.3, -75.3], [24.8, -75.9], [25.7, -76.4], [26.4, -76.9], [27.0, -77.2], [27.5, -77.1], [28.1, -76.9], [28.8, -76.5], [29.7, -75.6], [30.5, -74.7], [31.3, -73.9], [32.0, -73.0], [32.8, -72.0], [33.9, -71.0], [35.3, -70.5], [36.9, -71.0], [38.3, -73.2], [38.8, -74.0], [39.4, -74.4], [39.5, -74.5], [39.9, -76.2], [40.1, -77.8], [40.4, -78.9], [40.7, -79.8], [41.1, -80.3], [41.5, -80.7]], ""type"": ""LineString""}",3
2014254N14327,2014,EDOUARD,105,"{""coordinates"": [[13.7, -33.2], [14.2, -34.4], [14.9, -35.5], [15.8, -36.5], [16.5, -37.7], [17.2, -39.2], [17.7, -40.8], [18.3, -42.3], [18.9, -43.6], [19.6, -44.8], [20.4, -45.7], [21.4, -46.4], [22.3, -47.0], [23.0, -47.9], [23.7, -49.0], [24.4, -50.3], [25.1, -51.5], [25.8, -52.7], [26.5, -54.0], [27.0, -55.1], [27.7, -56.1], [28.5, -56.7], [29.5, -57.3], [30.6, -57.8], [31.7, -57.7], [32.9, -57.0], [34.3, -56.0], [35.7, -54.5], [37.2, -52.4], [38.3, -49.5], [39.3, -46.7], [39.9, -44.1], [39.9, -42.1], [39.9, -40.1], [39.9, -38.9], [39.5, -38.1], [39.5, -37.4], [39.4, -36.6], [39.3, -35.7], [39.1, -34.4], [38.8, -33.0], [38.1, -31.8], [37.1, -30.9], [36.1, -30.2], [35.1, -30.2], [34.2, -30.4], [33.4, -30.7]], ""type"": ""LineString""}",3
2014285N16305,2014,GONZALO,125,"{""coordinates"": [[16.4, -54.9], [16.4, -55.9], [16.4, -56.9], [16.4, -57.9], [16.4, -58.8], [16.5, -59.7], [16.7, -60.6], [17.0, -61.5], [17.1, -61.8], [17.6, -62.4], [18.1, -63.0], [18.2, -63.1], [18.3, -63.2], [19.1, -64.0], [19.9, -64.8], [20.8, -65.5], [21.7, -66.2], [22.5, -67.0], [23.1, -67.7], [23.8, -68.3], [24.4, -68.6], [25.0, -68.7], [25.6, -68.7], [26.5, -68.3], [27.4, -67.8], [28.6, -67.2], [29.8, -66.5], [31.0, -65.7], [32.2, -64.9], [32.3, -64.8], [33.7, -63.9], [35.6, -62.6], [38.2, -60.9], [41.2, -58.3], [44.5, -54.8], [47.8, -50.1], [50.6, -44.8], [52.6, -38.3], [53.9, -30.9]], ""type"": ""LineString""}",4
2015229N10331,2015,DANNY,110,"{""coordinates"": [[9.6, -29.3], [9.6, -30.4], [9.7, -31.5], [10.0, -32.6], [10.3, -33.7], [10.4, -34.8], [10.5, -35.9], [10.7, -37.1], [10.9, -38.4], [11.0, -39.5], [11.2, -40.6], [11.5, -41.5], [11.7, -42.5], [11.9, -43.5], [12.3, -44.4], [12.8, -45.3], [13.2, -46.2], [13.5, -47.0], [13.8, -47.8], [14.3, -48.6], [14.7, -49.4], [15.0, -50.3], [15.3, -51.4], [15.5, -52.7], [15.6, -54.0], [15.7, -55.3], [15.7, -56.7], [15.6, -58.2], [15.6, -59.3], [15.8, -60.4], [15.8, -61.3]], ""type"": ""LineString""}",3
2015270N27291,2015,JOAQUIN,135,"{""coordinates"": [[26.8, -68.7], [26.9, -68.6], [27.0, -68.5], [27.1, -68.6], [27.2, -68.8], [27.4, -69.0], [27.6, -69.3], [27.7, -69.7], [27.4, -70.0], [26.9, -70.1], [26.5, -70.3], [26.2, -70.5], [26.0, -70.8], [25.8, -71.3], [25.4, -71.8], [24.9, -72.2], [24.4, -72.5], [23.9, -72.9], [23.5, -73.3], [23.1, -73.7], [23.0, -74.2], [22.9, -74.4], [23.0, -74.7], [23.4, -74.8], [23.6, -74.8], [23.8, -74.7], [24.1, -74.5], [24.3, -74.3], [24.8, -73.6], [25.4, -72.6], [26.3, -71.0], [27.4, -69.5], [28.9, -68.3], [30.4, -67.2], [31.6, -66.5], [32.6, -66.0], [33.6, -65.6], [34.4, -65.2], [35.3, -64.5], [36.2, -63.6], [37.0, -62.3], [37.9, -60.4], [38.8, -58.0], [39.6, -54.9], [40.3, -51.5], [41.0, -47.5], [41.5, -43.3], [41.9, -39.1], [42.4, -35.0], [43.0, -31.0], [43.5, -27.3], [43.9, -24.1], [44.1, -21.9], [44.2, -19.9], [44.1, -18.2], [43.8, -16.4], [43.4, -15.0], [43.1, -13.9], [42.8, -12.9], [42.5, -12.0], [42.2, -11.3], [41.8, -10.8], [41.2, -10.5], [40.4, -10.2], [39.8, -9.7], [39.5, -9.1], [39.1, -8.8], [38.6, -8.9], [38.0, -9.1], [37.3, -9.2], [36.6, -9.1], [36.0, -9.0], [35.5, -8.7], [35.1, -8.4], [35.0, -8.0], [35.2, -7.7]], ""type"": ""LineString""}",4
